time,D_avg,D_max,D_min,a,b,strain,strain_rate
0,-nan,-inf,inf,0,0,0,nan
1,0.00067796610169492,0.00067796610169492,0.00067796610169492,4e-05,0.059,0.0013009598006922,0.0013009598006922
1.2,0.00067904056960629,0.00068830502861663,0.00067796610169492,4.0063393606771e-05,0.059,0.0013055138893398,2.2770443238152e-05
1.4,0.00067936910129703,0.00069209128253218,0.00067796610169492,4.0082629695467e-05,0.058999785635057,0.0013100163679668,2.2512393134763e-05
1.8,0.00067969775307675,0.00069585518016839,0.00067796610169492,4.0101848564377e-05,0.058999537541252,0.0013187841793967,2.1919528574911e-05
2.6,0.00068000858433447,0.00069935712172474,0.00067796610169492,4.0119780973181e-05,0.058998951343373,0.0013355379759478,2.094224568882e-05
4.2,0.00068031750289182,0.0007027666351937,0.00067796610169492,4.0136969693142e-05,0.058997460461074,0.0013665892477832,1.9407044897133e-05
7.4,0.00068065476682123,0.00070647050001672,0.00067796610169492,4.0154058718845e-05,0.058993438823143,0.0014218543610343,1.7270347890964e-05
13.8,0.00068108587543811,0.00071152469659245,0.00067796610169492,4.0171712716795e-05,0.058982365546242,0.0015154490243663,1.4624166145627e-05
26.6,0.00068176074610699,0.00072101141566799,0.00067796610169492,4.0190546492229e-05,0.058952820264014,0.0016651790235378,1.1697656185277e-05
52.2,0.00068299582454417,0.00074274215388975,0.00067796610169492,4.0211156838728e-05,0.058880774003742,0.0018896420823037,8.7680882330434e-06
103.4,0.00068533631520266,0.00078931071047054,0.00067796610169492,4.0234127227429e-05,0.058728230222806,0.0022051126512904,6.1615345505215e-06
205.8,0.00068950266763387,0.00087059142484819,0.00067796610169492,4.0259925524066e-05,0.058454312007784,0.0026294446276091,4.1438669562372e-06
410.6,0.000696284759241,0.00098891502636491,0.00067796610169492,4.0288782802737e-05,0.058026062067253,0.0031964446783489,2.7685549352525e-06
820.2,0.00070645782681011,0.0011407332450839,0.00067796610169492,4.0320756613683e-05,0.057421839824805,0.0039647236367899,1.8756810508814e-06
1639.4,0.00072091653029347,0.0013249413414322,0.00067796610169492,4.0356139882817e-05,0.056624291170553,0.0050160163466512,1.2833162962175e-06
3277.8,0.00074067302015793,0.0015458169925569,0.00067796610169492,4.0395881817009e-05,0.055629155897574,0.0064620510329294,8.8258953019911e-07
6554.6,0.0007669054840417,0.001818545216621,0.00067796610169492,4.0442254611757e-05,0.054446080874034,0.0084767620137859,6.1484099757582e-07
13108.2,0.00080129987531015,0.0021687166468424,0.00067796610169492,4.050082646122e-05,0.053085216729454,0.01137554515161,4.4231920437989e-07
23108.2,0.00084680372622102,0.002594479958938,0.00067796610169492,4.058426574872e-05,0.051542002450371,0.014875338107861,3.4997929562507e-07
33108.2,0.00089808470074602,0.0030476353272121,0.00067796610169492,4.0695098993169e-05,0.05007802714169,0.017963812367089,3.0884742592281e-07
43108.2,0.00094215108685389,0.003426939741715,0.00067796610169492,4.0806639150925e-05,0.049006467289368,0.020845004831906,2.8811924648175e-07
53108.2,0.0009821108954684,0.0037632792026715,0.00067796610169492,4.0922368156596e-05,0.04815081977783,0.023621356317596,2.7763514856897e-07
63108.2,0.0010196072363442,0.0040726289518453,0.00067796610169492,4.1044502026452e-05,0.047430575971889,0.026352695287618,2.731338970022e-07
73108.2,0.0010556292717988,0.0043642255924639,0.00067796610169492,4.1174823204858e-05,0.046802529610027,0.029077874562276,2.7251792746582e-07
83108.2,0.0010908281860017,0.0046438726843294,0.00067796610169492,4.1314960325415e-05,0.046241200812891,0.031824310549105,2.7464359868285e-07
93108.2,0.0011256728042407,0.0049154713340606,0.00067796610169492,4.1466579117907e-05,0.045730301499923,0.034612730602135,2.7884200530308e-07
103108.2,0.0011605221899847,0.0051818037527424,0.00067796610169492,4.1631379182917e-05,0.045258836742007,0.037459770369789,2.8470397676536e-07
113108.2,0.0011956702941541,0.0054449660308004,0.00067796610169492,4.1811152067769e-05,0.044819069766522,0.040379514280086,2.9197439102966e-07
123108.2,0.00123137355292,0.005706621537349,0.00067796610169492,4.2007837834659e-05,0.044405321258258,0.043384481170215,3.0049668901291e-07
133108.2,0.0012678675731233,0.0059681594922713,0.00067796610169492,4.2223550160193e-05,0.044013168152046,0.046486300753319,3.1018195831037e-07
143108.2,0.0013053806425663,0.0062308021648544,0.00067796610169492,4.2460690920182e-05,0.043639257826501,0.049696205846565,3.2099050932461e-07
153108.2,0.001344144347528,0.0065043425243227,0.00067796610169492,4.2721949143011e-05,0.043280857767709,0.053025419896159,3.3292140495941e-07
163108.2,0.0013844002273172,0.0068786804743422,0.00067796610169492,4.3010378766556e-05,0.042935697472851,0.05648548108879,3.4600611926312e-07
173108.2,0.0014264097582275,0.0072751106242801,0.00067796610169492,4.3329516580671e-05,0.042601858229822,0.060088502905388,3.6030218165981e-07
183108.2,0.0014704615702351,0.0076969004371716,0.00067796610169492,4.3683505429278e-05,0.04227778444743,0.063847403880683,3.7589009752948e-07
193108.2,0.0015168805615933,0.0081476304163478,0.00067796610169492,4.4077167216571e-05,0.041962041454991,0.067776154718582,3.9287508378991e-07
203108.2,0.0015660388027026,0.0086312361022406,0.00067796610169492,4.4516204962176e-05,0.04165336308622,0.071890072410589,4.1139176920075e-07
213108.2,0.0016183699445123,0.0091520351096633,0.00067796610169492,4.500739176379e-05,0.041350613412324,0.076206183628894,4.3161112183049e-07
223108.2,0.001674387608284,0.0097147194236231,0.00067796610169492,4.5558846806068e-05,0.041052718448073,0.080743658529046,4.5374749001513e-07
233108.2,0.0017347061670545,0.010324402757352,0.00067796610169492,4.618036623876e-05,0.040758596752269,0.085524315125955,4.7806565969093e-07
243108.2,0.0018000668470951,0.010986744289793,0.00067796610169492,4.6883864973605e-05,0.040467164058963,0.090573159222013,5.0488440960582e-07
253108.2,0.0018713725212292,0.011708153685113,0.00067796610169492,4.7684010579049e-05,0.040177443535373,0.095919039702745,5.3458804807319e-07
263108.2,0.0019497473565715,0.012496179533481,0.00067796610169492,4.8599109732696e-05,0.039888290150498,0.10159558752695,5.6765478242007e-07
273108.2,0.0020365954533943,0.013463466281577,0.00067796610169492,4.9652193195092e-05,0.039598545288468,0.10764242330491,6.0468357779606e-07
283108.2,0.0021337035097303,0.015106954136036,0.00067796610169492,5.0872586676216e-05,0.039306796609085,0.1141066536947,6.4642303897921e-07
293108.2,0.0022433685976693,0.017088907815154,0.00067796610169492,5.22982502827e-05,0.039011833741269,0.12104483996967,6.9381862749716e-07
303108.2,0.0023686121014329,0.019508040917216,0.00067796610169492,5.3979293024382e-05,0.038712201255554,0.128525651587,7.4808116173314e-07
313108.2,0.0025134810852753,0.022500757526241,0.00067796610169492,5.5982860236894e-05,0.038405400761313,0.13663385853312,8.1082069461165e-07
323108.2,0.0026834697518909,0.026258192664985,0.00067796610169492,5.8400003038574e-05,0.038089086544751,0.1454758990217,8.8420404885865e-07
333108.2,0.0028862305838014,0.034797185475761,0.00067796610169492,6.1357083024489e-05,0.037760901021184,0.15518834915285,9.7124501311493e-07
343108.2,0.0031326933459494,0.046946482424335,0.00067796610169492,6.5034776475888e-05,0.037417938213707,0.16595069214067,1.0762342987813e-06
353108.2,0.0034387266997508,0.063823991539535,0.00067796610169492,6.969647877999e-05,0.037057246075887,0.17800704048961,1.2056348348941e-06
363108.2,0.0038280630483078,0.086167605161506,0.00067796610169492,7.5739867132042e-05,0.036674757432157,0.19170349530933,1.3696454819721e-06
